sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,is_recid,is_violent_recid
Male,30,25 - 45,African-American,1,4,0,0,9,Yes,0
Male,29,25 - 45,African-American,0,7,0,0,2,No,0
Male,41,25 - 45,African-American,0,3,0,0,6,Yes,0
Male,32,25 - 45,African-American,0,10,0,0,1,No,0
Male,48,Greater than 45,African-American,0,6,0,0,12,No,0
Male,39,25 - 45,Caucasian,0,6,0,0,2,No,0
Male,52,Greater than 45,African-American,0,6,0,0,0,Yes,1
Male,30,25 - 45,Caucasian,0,3,0,0,0,No,0
Male,31,25 - 45,African-American,0,1,1,0,3,Yes,0
Male,30,25 - 45,Caucasian,0,3,0,0,2,No,0
Male,22,Less than 25,Caucasian,0,5,0,3,1,Yes,0
Male,44,25 - 45,African-American,0,5,0,0,3,No,0
Male,56,Greater than 45,African-American,0,3,0,0,4,Yes,1
Female,46,Greater than 45,Caucasian,0,1,0,0,0,No,0
Female,52,Greater than 45,Caucasian,0,7,0,0,23,Yes,0
Male,29,25 - 45,African-American,0,4,0,0,7,Yes,0
Female,26,25 - 45,African-American,0,2,0,0,0,No,0
Female,22,Less than 25,African-American,0,7,0,0,0,No,0
Male,32,25 - 45,Hispanic,0,1,0,0,1,No,0
Male,32,25 - 45,Hispanic,0,1,0,0,0,No,0
Male,39,25 - 45,African-American,0,4,0,0,8,No,0
Male,35,25 - 45,African-American,0,6,0,0,9,No,0
Male,26,25 - 45,African-American,0,1,0,0,1,No,0
Male,27,25 - 45,African-American,0,2,0,0,1,Yes,0
Male,27,25 - 45,African-American,0,10,0,0,5,Yes,1
Male,42,25 - 45,African-American,0,9,0,0,24,No,0
Female,34,25 - 45,Caucasian,0,9,0,0,10,Yes,1
Male,29,25 - 45,African-American,3,7,0,1,5,No,0
Male,53,Greater than 45,Caucasian,0,1,0,0,0,No,0
Male,47,Greater than 45,African-American,0,9,0,0,21,Yes,0
Male,27,25 - 45,African-American,0,2,0,0,2,No,0
Male,27,25 - 45,Hispanic,0,6,0,0,6,Yes,0
Male,24,Less than 25,African-American,0,2,0,0,0,No,0
Female,32,25 - 45,African-American,0,1,0,0,0,Yes,1
Male,28,25 - 45,Hispanic,0,8,0,0,8,Yes,0
Male,25,25 - 45,African-American,0,9,0,1,5,Yes,0
Male,22,Less than 25,Caucasian,0,5,0,1,2,Yes,0
Male,43,25 - 45,Caucasian,0,2,0,0,4,No,0
Male,52,Greater than 45,African-American,0,9,0,0,7,Yes,1
Male,21,Less than 25,African-American,0,10,0,0,2,Yes,1
Male,28,25 - 45,African-American,0,9,1,0,11,Yes,0
Male,21,Less than 25,African-American,0,9,0,0,1,Yes,1
Female,47,Greater than 45,Caucasian,0,1,0,0,0,No,0
Male,26,25 - 45,Hispanic,0,6,0,0,0,No,0
Male,50,Greater than 45,Caucasian,0,1,0,0,0,No,0
Male,23,Less than 25,Caucasian,0,4,1,0,4,Yes,0
Male,39,25 - 45,Hispanic,0,1,0,0,3,No,0
Male,20,Less than 25,Caucasian,0,4,0,0,0,No,0
Male,31,25 - 45,African-American,0,1,0,0,1,No,0
Male,34,25 - 45,Caucasian,0,5,0,0,1,No,0
Male,32,25 - 45,African-American,0,4,0,0,0,No,0
Female,50,Greater than 45,Caucasian,0,3,0,0,0,Yes,1
Male,27,25 - 45,African-American,0,5,0,0,1,No,0
Female,26,25 - 45,African-American,0,3,1,0,4,No,0
Male,27,25 - 45,African-American,1,5,0,0,4,Yes,1
Male,29,25 - 45,Caucasian,0,3,0,0,0,Yes,0
Male,21,Less than 25,African-American,0,5,0,0,2,No,0
Male,30,25 - 45,Caucasian,0,10,0,0,11,Yes,0
Male,70,Greater than 45,African-American,0,1,0,0,0,No,0
Male,24,Less than 25,Caucasian,0,6,0,1,4,No,0
Male,47,Greater than 45,Other,0,7,0,0,4,No,0
Male,57,Greater than 45,Caucasian,0,1,0,0,1,No,0
Male,58,Greater than 45,African-American,0,1,0,0,0,No,0
Male,32,25 - 45,African-American,0,8,0,0,0,No,0
Male,27,25 - 45,African-American,2,10,0,0,14,Yes,0
Male,28,25 - 45,African-American,0,5,0,0,5,Yes,0
Male,24,Less than 25,African-American,0,10,5,1,15,Yes,1
Male,45,Greater than 45,African-American,0,1,0,0,1,Yes,0
Male,50,Greater than 45,Caucasian,0,1,0,0,0,No,0
Female,30,25 - 45,African-American,0,9,0,0,15,Yes,0
Male,25,25 - 45,Hispanic,0,3,0,0,1,Yes,0
Male,46,Greater than 45,Hispanic,0,1,0,0,0,No,0
Female,43,25 - 45,Caucasian,0,1,0,0,0,No,0
Male,43,25 - 45,Caucasian,0,1,0,0,0,Yes,0
Male,24,Less than 25,Caucasian,0,2,0,0,0,Yes,0
Male,20,Less than 25,Caucasian,0,6,0,0,2,No,0
Male,34,25 - 45,African-American,0,7,0,0,10,No,0
Male,56,Greater than 45,Hispanic,0,1,0,0,2,No,0
Male,33,25 - 45,Caucasian,0,7,0,0,0,No,0
Male,26,25 - 45,Caucasian,0,2,0,0,2,No,0
Male,31,25 - 45,Caucasian,0,1,0,0,0,No,0
Male,23,Less than 25,African-American,0,3,0,3,1,Yes,0
Male,60,Greater than 45,Hispanic,0,1,0,0,1,No,0
Male,39,25 - 45,African-American,0,1,0,0,0,No,0
Male,50,Greater than 45,African-American,0,1,0,0,4,Yes,0
Male,25,25 - 45,Hispanic,0,6,0,0,0,No,0
Female,22,Less than 25,African-American,0,6,0,0,0,No,0
Female,25,25 - 45,African-American,0,2,0,0,0,No,0
Male,32,25 - 45,African-American,0,6,0,0,0,No,0
Male,20,Less than 25,Caucasian,0,3,0,0,0,No,0
Female,21,Less than 25,African-American,0,9,1,0,2,No,0
Male,28,25 - 45,Caucasian,0,3,0,0,1,No,0
Male,20,Less than 25,Caucasian,0,4,0,0,1,No,0
Male,54,Greater than 45,African-American,0,5,0,0,12,Yes,1
Male,22,Less than 25,African-American,0,8,0,0,11,No,0
Female,27,25 - 45,African-American,0,6,0,0,2,Yes,1
Male,45,Greater than 45,Caucasian,0,5,0,0,5,Yes,0
Male,34,25 - 45,African-American,3,7,1,0,13,Yes,0
Female,55,Greater than 45,Caucasian,0,1,0,0,0,No,0
Male,24,Less than 25,African-American,0,2,0,0,0,No,0
Male,20,Less than 25,African-American,0,10,0,1,0,Yes,1
Female,24,Less than 25,African-American,3,10,0,0,7,No,0
Male,46,Greater than 45,African-American,1,7,0,0,10,No,0
Male,36,25 - 45,Caucasian,0,1,0,0,1,No,0
Male,37,25 - 45,African-American,0,5,0,0,5,Yes,0
Male,39,25 - 45,African-American,0,1,0,0,0,No,0
Female,34,25 - 45,Caucasian,0,1,0,0,1,No,0
Female,41,25 - 45,African-American,0,6,0,0,2,Yes,0
Male,21,Less than 25,African-American,0,6,0,0,1,Yes,0
Male,38,25 - 45,Caucasian,0,1,0,0,0,No,0
Male,22,Less than 25,African-American,0,3,0,0,3,Yes,0
Male,24,Less than 25,African-American,0,8,0,0,0,No,0
Male,42,25 - 45,Caucasian,0,4,0,0,8,No,0
Female,23,Less than 25,African-American,0,4,0,0,0,Yes,0
Female,40,25 - 45,African-American,0,1,0,0,1,No,0
Male,19,Less than 25,African-American,3,9,0,0,2,Yes,0
Male,20,Less than 25,Caucasian,0,4,0,0,0,No,0
Male,57,Greater than 45,African-American,0,1,0,0,3,No,0
Female,44,25 - 45,Caucasian,0,1,0,0,0,Yes,0
Male,20,Less than 25,African-American,0,4,0,0,0,Yes,1
Male,27,25 - 45,African-American,0,10,0,1,1,No,0
Male,34,25 - 45,Caucasian,0,4,0,0,3,No,0
Male,53,Greater than 45,Caucasian,0,1,0,0,0,No,0
Female,34,25 - 45,Caucasian,0,6,0,0,7,No,0
Male,57,Greater than 45,African-American,0,4,0,0,8,No,0
Male,27,25 - 45,African-American,0,5,0,0,5,No,0
Male,29,25 - 45,African-American,0,2,0,0,0,No,0
Male,20,Less than 25,Caucasian,0,10,0,0,0,Yes,1
Male,20,Less than 25,African-American,0,6,0,0,0,No,0
Male,28,25 - 45,Caucasian,0,4,0,0,1,Yes,0
Male,29,25 - 45,African-American,0,7,0,0,9,Yes,1
Male,21,Less than 25,African-American,0,9,0,0,0,Yes,0
Male,45,Greater than 45,African-American,0,3,0,0,4,Yes,0
Female,24,Less than 25,African-American,0,6,0,0,2,Yes,0
Male,60,Greater than 45,African-American,0,4,0,0,15,Yes,0
Male,43,25 - 45,African-American,1,4,0,0,8,Yes,0
Male,21,Less than 25,Other,0,4,0,0,0,Yes,0
Female,24,Less than 25,African-American,0,5,0,0,0,No,0
Male,23,Less than 25,African-American,0,5,1,0,3,Yes,0
Male,27,25 - 45,Caucasian,0,4,0,0,0,No,0
Male,24,Less than 25,Caucasian,0,4,0,0,0,No,0
Male,31,25 - 45,African-American,0,6,1,0,6,Yes,1
Female,21,Less than 25,Caucasian,1,5,0,0,1,No,0
Female,23,Less than 25,Hispanic,0,4,0,0,0,No,0
Male,22,Less than 25,African-American,0,4,0,0,0,Yes,0
Female,46,Greater than 45,African-American,0,6,0,0,4,No,0
Male,53,Greater than 45,African-American,0,9,0,0,3,No,0
Male,54,Greater than 45,Caucasian,0,1,0,0,0,No,0
Male,52,Greater than 45,Hispanic,0,3,0,0,2,No,0
Female,26,25 - 45,Caucasian,0,4,0,0,2,No,0
Female,37,25 - 45,Caucasian,0,2,0,0,5,Yes,0
Female,35,25 - 45,African-American,0,6,0,0,7,Yes,1
Male,20,Less than 25,African-American,0,4,0,0,0,No,0
Female,53,Greater than 45,African-American,0,5,0,0,0,No,0
Male,26,25 - 45,African-American,0,4,0,0,9,Yes,1
Male,48,Greater than 45,African-American,0,4,0,0,7,Yes,0
Male,19,Less than 25,African-American,0,4,0,0,0,No,0
Male,63,Greater than 45,African-American,0,9,0,0,22,Yes,0
Female,56,Greater than 45,African-American,0,1,0,0,2,Yes,0
Male,47,Greater than 45,Other,0,1,0,0,1,No,0
Male,25,25 - 45,African-American,0,7,0,0,6,Yes,1
Female,49,Greater than 45,Caucasian,0,1,0,0,0,No,0
Male,34,25 - 45,Caucasian,0,2,0,0,0,Yes,0
Male,21,Less than 25,African-American,0,6,0,0,0,Yes,0
Male,23,Less than 25,Caucasian,0,6,0,0,0,Yes,0
Male,57,Greater than 45,Caucasian,0,1,0,0,0,No,0
Male,29,25 - 45,Caucasian,0,5,1,0,8,Yes,0
Male,48,Greater than 45,African-American,0,9,0,0,10,No,0
Female,34,25 - 45,Other,0,2,0,0,0,Yes,1
Male,25,25 - 45,Caucasian,0,10,0,0,5,Yes,1
Female,42,25 - 45,African-American,0,5,0,0,1,No,0
Male,51,Greater than 45,African-American,0,5,0,0,1,No,0
Male,26,25 - 45,African-American,0,7,0,0,7,No,0
Male,31,25 - 45,Other,0,2,1,0,5,No,0
Male,34,25 - 45,African-American,0,8,1,0,9,No,0
Male,53,Greater than 45,African-American,0,5,0,0,13,No,0
Female,43,25 - 45,African-American,0,7,0,0,6,No,0
Female,25,25 - 45,Caucasian,0,7,0,0,0,No,0
Male,34,25 - 45,African-American,0,1,0,0,0,No,0
Female,27,25 - 45,Caucasian,0,5,0,0,2,Yes,0
Male,40,25 - 45,African-American,0,6,1,0,10,No,0
Male,51,Greater than 45,African-American,0,1,0,0,0,No,0
Male,26,25 - 45,Caucasian,0,4,0,0,1,No,0
Male,47,Greater than 45,African-American,0,6,0,0,5,No,0
Male,27,25 - 45,Caucasian,0,7,1,2,5,No,0
Male,22,Less than 25,Caucasian,0,4,0,1,0,No,0
Female,36,25 - 45,Caucasian,0,2,0,0,0,No,0
Male,57,Greater than 45,Caucasian,0,4,0,0,1,No,0
Female,36,25 - 45,Hispanic,0,3,0,0,1,No,0
Male,41,25 - 45,Caucasian,0,3,0,0,4,Yes,0
Male,37,25 - 45,African-American,0,2,0,0,2,No,0
Male,53,Greater than 45,Hispanic,0,1,0,0,1,No,0
Male,36,25 - 45,Caucasian,0,2,0,0,2,No,0
Male,21,Less than 25,African-American,0,4,0,0,2,No,0
Male,25,25 - 45,African-American,0,6,3,1,6,No,0
Male,27,25 - 45,Hispanic,0,4,0,0,1,Yes,1
Female,31,25 - 45,Hispanic,0,3,0,0,2,Yes,0
Male,24,Less than 25,African-American,0,8,0,1,7,Yes,0
Male,52,Greater than 45,Caucasian,0,1,0,0,0,No,0
Male,33,25 - 45,Caucasian,0,1,0,0,0,No,0
Male,46,Greater than 45,Caucasian,0,5,0,0,5,No,0
Male,21,Less than 25,African-American,0,4,0,0,2,No,0
Female,44,25 - 45,Caucasian,0,2,0,0,3,Yes,0
Male,46,Greater than 45,Caucasian,0,2,0,0,0,Yes,0
Female,28,25 - 45,African-American,0,2,0,0,1,No,0
Female,28,25 - 45,Caucasian,0,2,0,0,0,No,0
Female,55,Greater than 45,Caucasian,0,1,0,0,1,No,0
Male,28,25 - 45,African-American,1,5,0,0,5,Yes,1
Male,66,Greater than 45,African-American,0,2,0,0,5,Yes,0
Male,30,25 - 45,Hispanic,0,1,0,0,0,No,0
Male,20,Less than 25,Caucasian,0,3,0,0,0,No,0
Male,27,25 - 45,African-American,0,3,0,0,2,No,0
Female,24,Less than 25,Other,0,4,0,0,0,No,0
Male,25,25 - 45,African-American,0,3,0,0,3,Yes,0
Male,53,Greater than 45,Caucasian,0,1,0,0,0,No,0
Male,35,25 - 45,Hispanic,0,1,0,0,1,No,0
Female,52,Greater than 45,Caucasian,0,1,0,0,0,No,0
Male,34,25 - 45,Hispanic,0,2,0,0,1,No,0
Male,42,25 - 45,Caucasian,0,8,0,0,5,No,0
Male,30,25 - 45,Hispanic,0,9,0,0,8,No,0
Male,31,25 - 45,Caucasian,0,9,0,0,8,No,0
Male,47,Greater than 45,African-American,0,6,0,0,15,No,0
Female,39,25 - 45,African-American,0,5,0,0,1,No,0
Male,47,Greater than 45,Other,0,1,0,0,1,No,0
Male,28,25 - 45,Hispanic,0,2,0,0,1,No,0
Female,41,25 - 45,African-American,0,4,0,0,7,Yes,0
Male,26,25 - 45,African-American,0,2,0,0,0,No,0
Male,25,25 - 45,African-American,0,5,0,0,2,Yes,0
Female,31,25 - 45,African-American,0,6,0,0,1,No,0
Male,35,25 - 45,African-American,0,2,0,0,5,No,0
Female,50,Greater than 45,African-American,0,1,0,0,0,No,0
Male,24,Less than 25,African-American,0,4,0,0,2,No,0
Male,55,Greater than 45,Hispanic,0,1,0,0,0,No,0
Male,22,Less than 25,African-American,0,9,0,0,2,Yes,0
Female,29,25 - 45,Other,0,2,0,0,2,Yes,0
Male,25,25 - 45,African-American,0,9,0,0,7,Yes,0
Male,50,Greater than 45,Caucasian,0,2,0,0,9,No,0
Male,50,Greater than 45,Caucasian,0,6,0,0,18,Yes,0
Female,27,25 - 45,Caucasian,0,2,0,0,2,No,0
Male,50,Greater than 45,Hispanic,0,1,0,0,5,Yes,1
Female,20,Less than 25,Caucasian,0,6,0,0,0,Yes,0
Male,56,Greater than 45,Caucasian,0,7,0,0,5,Yes,1
Male,19,Less than 25,African-American,0,8,0,0,0,No,0
Male,25,25 - 45,African-American,0,8,0,0,5,Yes,0
Female,48,Greater than 45,African-American,0,1,0,0,1,No,0
Male,21,Less than 25,African-American,0,9,0,0,1,No,0
Male,31,25 - 45,Caucasian,0,1,0,0,2,Yes,0
Male,35,25 - 45,Caucasian,0,2,0,0,0,No,0
Male,25,25 - 45,Hispanic,0,7,0,0,6,Yes,0
Male,34,25 - 45,African-American,0,3,0,0,2,Yes,0
Male,32,25 - 45,African-American,0,7,0,0,0,No,0
Male,33,25 - 45,Hispanic,0,2,0,0,1,No,0
Female,31,25 - 45,African-American,0,3,0,0,1,Yes,0
Female,49,Greater than 45,Hispanic,0,1,0,0,1,No,0
Male,29,25 - 45,African-American,0,6,0,0,6,Yes,0
Male,25,25 - 45,African-American,0,8,0,0,2,No,0
Male,26,25 - 45,African-American,0,8,0,0,13,Yes,0
Female,44,25 - 45,Hispanic,0,1,0,0,0,No,0
Male,51,Greater than 45,Asian,0,2,0,0,2,No,0
Male,58,Greater than 45,African-American,0,5,0,0,1,No,0
Male,31,25 - 45,African-American,0,7,0,0,11,Yes,0
Female,26,25 - 45,Caucasian,0,3,0,1,2,No,0
Male,28,25 - 45,African-American,0,2,0,0,3,Yes,0
Female,47,Greater than 45,Hispanic,0,1,0,0,1,No,0
Male,40,25 - 45,Other,0,2,0,0,7,No,0
Male,19,Less than 25,Hispanic,0,3,0,0,1,No,0
Male,20,Less than 25,African-American,0,4,0,0,1,No,0
Male,25,25 - 45,Caucasian,0,6,0,0,0,No,0
Female,27,25 - 45,African-American,0,9,1,0,10,Yes,0
Male,24,Less than 25,African-American,0,9,0,2,0,Yes,0
Male,49,Greater than 45,Caucasian,0,1,0,0,0,No,0
Male,28,25 - 45,African-American,0,9,0,0,1,No,0
Female,40,25 - 45,Caucasian,0,2,0,0,0,No,0
Male,25,25 - 45,African-American,0,10,0,0,3,No,0
Male,22,Less than 25,African-American,0,6,0,0,4,No,0
Male,28,25 - 45,African-American,0,2,0,0,5,Yes,0
Female,51,Greater than 45,Caucasian,0,1,0,0,1,No,0
Male,24,Less than 25,African-American,0,6,0,0,2,Yes,0
Male,49,Greater than 45,Caucasian,0,1,0,0,1,No,0
Male,33,25 - 45,Caucasian,0,7,0,0,0,Yes,0
Male,34,25 - 45,African-American,0,3,0,0,6,Yes,0
Female,25,25 - 45,African-American,0,8,0,0,3,No,0
Male,30,25 - 45,African-American,0,8,0,1,8,Yes,1
Male,44,25 - 45,Caucasian,0,7,0,0,0,Yes,0
Male,52,Greater than 45,African-American,0,7,0,1,7,No,0
Male,41,25 - 45,African-American,0,6,0,3,12,Yes,1
Male,41,25 - 45,African-American,0,10,0,0,16,No,0
Male,46,Greater than 45,Caucasian,0,1,0,0,0,No,0
Male,57,Greater than 45,African-American,0,1,0,0,2,No,0
Female,44,25 - 45,Caucasian,0,3,0,0,1,No,0
Male,32,25 - 45,African-American,0,9,0,0,0,No,0
Female,27,25 - 45,Caucasian,0,2,0,0,0,No,0
Male,36,25 - 45,African-American,0,9,0,0,1,No,0
Male,30,25 - 45,African-American,0,8,0,0,1,No,0
Male,28,25 - 45,African-American,0,2,0,0,0,No,0
Female,44,25 - 45,Caucasian,0,6,0,0,3,No,0
Male,48,Greater than 45,African-American,0,7,0,0,0,No,0
Male,31,25 - 45,Caucasian,0,4,0,0,3,Yes,0
Male,29,25 - 45,African-American,1,10,0,0,8,Yes,1
Female,26,25 - 45,Caucasian,0,5,0,0,0,No,0
Male,37,25 - 45,Other,0,2,0,0,1,No,0
Female,27,25 - 45,African-American,0,3,0,0,1,No,0
Male,21,Less than 25,African-American,0,5,0,0,1,No,0
Male,23,Less than 25,African-American,1,8,0,0,5,Yes,1
Male,27,25 - 45,Other,0,1,0,0,0,No,0
Male,25,25 - 45,Caucasian,0,9,0,0,4,No,0
Female,49,Greater than 45,African-American,0,10,0,0,25,Yes,0
Male,35,25 - 45,Other,0,5,0,0,2,No,0
Male,57,Greater than 45,Caucasian,0,1,0,0,0,No,0
Female,45,Greater than 45,Caucasian,0,3,0,0,1,No,0
Male,35,25 - 45,Hispanic,0,2,0,0,0,Yes,1
Female,25,25 - 45,African-American,0,8,0,0,1,Yes,1
Female,26,25 - 45,African-American,0,3,0,0,0,No,0
Female,52,Greater than 45,Caucasian,0,1,0,0,0,No,0
Male,32,25 - 45,Hispanic,1,7,0,0,2,Yes,0
Male,35,25 - 45,African-American,0,6,0,0,9,No,0
Male,33,25 - 45,Caucasian,0,3,0,0,4,No,0
Male,38,25 - 45,Caucasian,0,1,0,0,8,No,0
Male,32,25 - 45,African-American,0,9,0,0,0,No,0
Female,23,Less than 25,African-American,0,4,0,0,0,No,0
Male,67,Greater than 45,African-American,0,2,0,0,3,No,0
Female,25,25 - 45,Caucasian,0,2,0,0,0,No,0
Male,23,Less than 25,African-American,1,10,1,2,4,No,0
Male,25,25 - 45,African-American,0,8,0,0,2,No,0
Female,26,25 - 45,African-American,0,8,0,0,0,No,0
Male,31,25 - 45,African-American,0,8,0,0,9,Yes,0
Male,22,Less than 25,African-American,0,4,0,0,0,Yes,0
Female,20,Less than 25,Caucasian,0,8,0,0,0,Yes,0
Male,24,Less than 25,African-American,0,3,0,0,1,No,0
Male,26,25 - 45,African-American,0,10,0,1,5,No,0
Male,53,Greater than 45,Hispanic,0,9,0,0,3,No,0
Male,37,25 - 45,African-American,0,7,0,0,0,No,0
Male,29,25 - 45,African-American,0,5,0,0,0,No,0
Male,34,25 - 45,Other,0,2,0,0,0,No,0
Male,29,25 - 45,African-American,0,7,0,1,9,Yes,0
Female,26,25 - 45,Native American,0,10,0,0,1,No,0
Male,49,Greater than 45,Caucasian,0,1,0,0,3,No,0
Male,31,25 - 45,African-American,0,2,0,0,2,No,0
Male,59,Greater than 45,Caucasian,0,1,0,0,0,No,0
Male,51,Greater than 45,African-American,0,1,0,0,0,No,0
Male,39,25 - 45,African-American,0,1,0,0,2,Yes,0
Male,23,Less than 25,African-American,0,5,0,1,1,No,0
Male,27,25 - 45,African-American,0,1,0,0,3,Yes,0
Male,22,Less than 25,African-American,0,9,0,0,1,No,0
Female,22,Less than 25,Caucasian,0,9,0,0,0,No,0
Male,21,Less than 25,Caucasian,0,9,0,0,0,Yes,0
Male,34,25 - 45,Caucasian,0,6,0,0,10,No,0
Male,36,25 - 45,African-American,0,1,0,0,0,No,0
Female,21,Less than 25,Other,0,4,0,0,2,No,0
Male,30,25 - 45,African-American,0,6,0,1,10,Yes,0
Male,31,25 - 45,Caucasian,0,7,0,0,3,No,0
Female,29,25 - 45,Hispanic,0,3,0,0,0,No,0
Male,47,Greater than 45,Other,0,1,0,0,5,Yes,0
Male,55,Greater than 45,Hispanic,0,3,0,0,2,No,0
Female,19,Less than 25,African-American,0,10,1,0,1,No,0
Male,20,Less than 25,African-American,0,7,0,0,1,No,0
Male,71,Greater than 45,Hispanic,0,1,0,0,1,No,0
Male,75,Greater than 45,Caucasian,0,1,0,0,2,No,0
Male,25,25 - 45,African-American,0,10,0,0,7,Yes,0
Male,26,25 - 45,Caucasian,0,2,0,0,0,No,0
Male,24,Less than 25,African-American,0,4,0,0,0,No,0
Male,43,25 - 45,Other,0,1,0,0,1,No,0
Male,27,25 - 45,African-American,1,9,2,0,11,No,0
Female,20,Less than 25,Caucasian,0,9,0,0,2,No,0
Male,28,25 - 45,Caucasian,0,4,0,0,4,No,0
Female,33,25 - 45,Other,0,2,0,0,0,No,0
Male,54,Greater than 45,Caucasian,0,3,0,0,3,Yes,1
Male,57,Greater than 45,Caucasian,0,1,0,0,0,No,0
Male,54,Greater than 45,Caucasian,0,9,0,0,11,Yes,0
Male,30,25 - 45,African-American,0,2,0,0,2,No,0
Male,27,25 - 45,Other,0,1,0,0,0,No,0
Female,23,Less than 25,African-American,0,3,0,0,0,No,0
Male,39,25 - 45,African-American,0,6,0,0,1,No,0
Male,40,25 - 45,Caucasian,0,3,0,0,9,No,0
Male,21,Less than 25,Caucasian,0,4,0,0,0,No,0
Female,31,25 - 45,African-American,0,8,0,0,4,No,0
Male,29,25 - 45,Caucasian,0,3,0,0,0,No,0
Female,29,25 - 45,Hispanic,0,2,0,0,0,Yes,1
Male,33,25 - 45,Hispanic,0,3,0,0,2,No,0
Male,22,Less than 25,African-American,0,4,0,0,0,No,0
Male,28,25 - 45,African-American,0,3,0,0,2,Yes,0
Male,35,25 - 45,African-American,0,8,0,0,0,Yes,1
Male,28,25 - 45,African-American,0,7,0,0,13,No,0
Male,29,25 - 45,African-American,0,1,0,0,2,Yes,0
Male,30,25 - 45,African-American,0,7,1,0,14,Yes,0
Male,20,Less than 25,African-American,0,4,0,1,1,No,0
Female,44,25 - 45,African-American,0,2,0,0,1,No,0
Male,27,25 - 45,African-American,0,10,0,0,2,Yes,0
Female,63,Greater than 45,Caucasian,0,1,0,0,0,No,0
Male,53,Greater than 45,African-American,0,10,0,0,6,No,0
Male,27,25 - 45,African-American,0,5,0,0,6,Yes,0
Female,28,25 - 45,African-American,0,4,0,0,3,No,0
Male,27,25 - 45,African-American,0,10,0,2,20,No,0
Female,59,Greater than 45,Caucasian,0,3,0,0,2,No,0
Male,34,25 - 45,Other,0,2,0,0,3,No,0
Male,36,25 - 45,Caucasian,0,8,0,0,0,Yes,1
Male,31,25 - 45,African-American,0,10,0,1,5,Yes,0
Male,47,Greater than 45,African-American,0,8,0,0,15,No,0
Male,21,Less than 25,African-American,0,8,0,0,0,No,0
Male,23,Less than 25,Caucasian,0,3,0,0,1,No,0
Female,19,Less than 25,Caucasian,0,5,0,0,0,No,0
Male,55,Greater than 45,African-American,0,5,0,0,1,No,0
Male,40,25 - 45,African-American,0,3,0,0,1,No,0
Female,28,25 - 45,African-American,0,8,0,0,1,No,0
Male,30,25 - 45,African-American,0,5,0,0,3,Yes,1
Male,41,25 - 45,African-American,0,5,0,0,1,No,0
Male,56,Greater than 45,Caucasian,0,1,0,0,0,No,0
Male,23,Less than 25,African-American,0,3,0,0,1,Yes,0
Male,61,Greater than 45,African-American,0,2,0,0,14,Yes,0
Male,22,Less than 25,Hispanic,0,7,0,0,0,Yes,0
Female,39,25 - 45,Caucasian,0,10,0,0,2,No,0
Male,20,Less than 25,African-American,0,6,0,0,0,Yes,0
Male,49,Greater than 45,Caucasian,0,1,0,0,2,Yes,0
Male,31,25 - 45,African-American,2,6,0,0,6,No,0
Male,47,Greater than 45,Caucasian,0,4,0,0,10,No,0
Male,50,Greater than 45,African-American,0,5,0,0,7,Yes,0
Male,51,Greater than 45,African-American,0,3,0,0,4,No,0
Female,27,25 - 45,African-American,0,3,0,0,0,No,0
Female,31,25 - 45,African-American,0,2,0,0,3,Yes,0
Male,32,25 - 45,African-American,1,10,0,2,4,No,0
Female,26,25 - 45,Caucasian,0,6,0,0,7,Yes,0
Male,44,25 - 45,African-American,0,1,0,0,0,Yes,0
Male,56,Greater than 45,Other,0,1,0,0,0,No,0
Male,62,Greater than 45,African-American,0,1,0,0,0,No,0
Male,42,25 - 45,African-American,0,3,0,0,1,No,0
Male,43,25 - 45,African-American,0,1,0,0,3,Yes,0
Male,27,25 - 45,African-American,0,5,0,0,1,No,0
Male,31,25 - 45,Hispanic,2,9,1,0,8,Yes,0
Female,24,Less than 25,African-American,0,4,0,0,1,Yes,0
Male,34,25 - 45,Hispanic,0,1,0,0,5,No,0
Male,41,25 - 45,African-American,0,10,0,0,13,Yes,0
Male,23,Less than 25,Caucasian,0,5,0,0,0,No,0
Male,25,25 - 45,African-American,0,4,0,0,1,No,0
Male,53,Greater than 45,Other,0,1,0,0,0,No,0
Male,67,Greater than 45,Caucasian,0,1,0,0,0,No,0
Male,34,25 - 45,African-American,0,7,0,1,14,No,0
Male,38,25 - 45,Hispanic,0,1,0,0,0,No,0
Male,40,25 - 45,Other,0,1,0,0,1,No,0
Male,20,Less than 25,African-American,0,6,0,0,0,Yes,0
Female,45,Greater than 45,Other,0,1,0,0,1,No,0
Male,29,25 - 45,African-American,1,8,0,0,3,Yes,1
Male,32,25 - 45,Hispanic,0,2,0,0,0,No,0
Female,34,25 - 45,Caucasian,0,2,0,1,0,Yes,0
Male,23,Less than 25,African-American,0,10,0,0,1,Yes,1
Female,24,Less than 25,Caucasian,0,6,0,0,5,No,0
Male,29,25 - 45,African-American,2,9,0,1,7,No,0
Male,32,25 - 45,Caucasian,0,3,0,0,3,No,0
Female,39,25 - 45,Other,0,1,0,0,0,No,0
Male,29,25 - 45,African-American,0,2,0,0,0,No,0
Male,46,Greater than 45,African-American,0,1,0,0,4,No,0
Male,31,25 - 45,African-American,0,8,0,0,9,Yes,1
Female,24,Less than 25,African-American,0,2,0,0,0,No,0
Male,24,Less than 25,African-American,0,2,0,0,1,No,0
Male,28,25 - 45,African-American,0,1,0,0,1,Yes,1
